ID,Label,Description
1147550579830472704,Health mentions,headache
1154019206914084864,Health mentions,migraine
1148242950893125632,Health mentions,parkinson
1147384077407928321,Figurative Mentions,headache
1153092125220909056,Other Mentions,depression
1153667530294276097,Other Mentions,alzheimer
1148289131774185479,Other Mentions,cancer
1147378969320181760,Health mentions,headache
1153682395649859584,Health mentions,fever
1153709532662640642,Other Mentions,cancer
902687262403551232,Health mentions,depression
1158853460755910659,Health mentions,cough
1154779051166511104,Other Mentions,stroke
1153605203461099521,Other Mentions,heart attack
1147040862070870016,Health mentions,headache
1147438564982104064,Health mentions,migraine
1148382681304064001,Other Mentions,stroke
1158788362200911878,Figurative Mentions,cough
1153534448002129920,Figurative Mentions,cancer
1153656849104822272,Health mentions,cancer
811774847562973184,Health mentions,depression
1158858726838865920,Figurative Mentions,cough
1158221406452105218,Figurative Mentions,cough
1153754293343645696,Health mentions,headache
1154007745722535936,Other Mentions,migraine
905464545371537409,Other Mentions,alzheimer
1153466054489903111,Figurative Mentions,headache
1147175146177867776,Health mentions,migraine
1153730961789640706,Figurative Mentions,cancer
1154101825760612353,Other Mentions,cancer
905621633892831232,Other Mentions,cancer
1148373310620782592,Figurative Mentions,heart attack
811647761171054592,Figurative Mentions,heart attack
1153969707172556801,Health mentions,depression
1154033096552902661,Figurative Mentions,migraine
1153984280743358464,Figurative Mentions,heart attack
811705120295710721,Health mentions,cancer
1153883606852485128,Other Mentions,cancer
1153486151711449090,Figurative Mentions,headache
1158736885700845569,Other Mentions,cough
905538479269994496,Other Mentions,depression
1153799102183821314,Health mentions,stroke
1153662731171631104,Other Mentions,depression
1158539476236476418,Figurative Mentions,cough
1158642437725806593,Other Mentions,cough
1148300415777349632,Figurative Mentions,parkinson
1147371250056142848,Health mentions,headache
1147189516547047424,Other Mentions,migraine
1158190712623468544,Figurative Mentions,cough
905540876633604101,Other Mentions,stroke
1148207366854316032,Health mentions,heart attack
813157798120980480,Other Mentions,stroke
1153894541692420097,Health mentions,headache
811775938534850560,Other Mentions,depression
1153786721407864834,Other Mentions,depression
812861586964709381,Other Mentions,parkinson
1153492297440550913,Health mentions,headache
813164357962125313,Health mentions,stroke
905506805731778564,Figurative Mentions,stroke
902679110585126917,Other Mentions,heart attack
1147446781841682432,Health mentions,headache
1154884466021740544,Other Mentions,alzheimer
811661399902527488,Figurative Mentions,heart attack
902723931555102720,Figurative Mentions,cancer
1148228272553156608,Other Mentions,cancer
1147150571700248577,Health mentions,headache
1153267988923129857,Health mentions,headache
1158898701861117952,Other Mentions,cough
813192107703803904,Other Mentions,alzheimer
1153759362281869312,Other Mentions,fever
1153869392914108417,Health mentions,migraine
1154044242982912003,Other Mentions,fever
1158859039771676674,Other Mentions,parkinson
1148835865063546883,Other Mentions,heart attack
1147385536828575745,Figurative Mentions,headache
1154348285752160256,Other Mentions,parkinson
1148268069824991233,Other Mentions,stroke
1153497797351677953,Figurative Mentions,heart attack
1158787042899353607,Health mentions,cough
1154005374162362369,Figurative Mentions,heart attack
1147233696711184385,Health mentions,migraine
902657065684013058,Other Mentions,stroke
1153629764902633473,Health mentions,migraine
1153417331877601281,Other Mentions,depression
1153849847218343938,Other Mentions,cancer
1147443573341794304,Figurative Mentions,headache
1153903118687469568,Figurative Mentions,stroke
1158957878356729856,Health mentions,cough
1153793064072372224,Health mentions,migraine
1153861611641290752,Health mentions,depression
1153258585683562496,Other Mentions,parkinson
1153455020332867584,Figurative Mentions,fever
1153800763971260416,Figurative Mentions,headache
1153797745716543488,Other Mentions,depression
1154061016692662274,Figurative Mentions,headache
811685410132885504,Figurative Mentions,heart attack
1154096158018551808,Health mentions,headache
1153677248597303297,Health mentions,headache
1147332566082625537,Health mentions,headache
1147161668469706752,Figurative Mentions,headache
1154664227078119424,Other Mentions,alzheimer
1154735134228307969,Other Mentions,alzheimer
1153520421192511489,Other Mentions,depression
905832545371246592,Other Mentions,parkinson
1153994101714575360,Other Mentions,stroke
811655841178849280,Health mentions,heart attack
1153087092295110657,Figurative Mentions,headache
902684644537184256,Other Mentions,heart attack
1158813586468286473,Other Mentions,cough
1153545980031229957,Figurative Mentions,fever
905504565189103617,Figurative Mentions,alzheimer
1154024543570317312,Other Mentions,alzheimer
1153488867598786561,Health mentions,depression
813183468423278592,Other Mentions,stroke
1157078530657849344,Other Mentions,cough
1153291301162496007,Health mentions,headache
813153606346178560,Other Mentions,parkinson
1158856982532636679,Figurative Mentions,cough
1153894144064020480,Other Mentions,cancer
1148200391345082368,Other Mentions,heart attack
1154100878502068224,Figurative Mentions,fever
1154002539123077121,Figurative Mentions,headache
1153237916883333121,Health mentions,depression
902661024754671616,Other Mentions,heart attack
1158480166869356546,Other Mentions,depression
1154786732090413056,Other Mentions,alzheimer
1158869827991277570,Health mentions,cough
1148305890401034240,Other Mentions,cancer
1153664706529452032,Health mentions,migraine
1153773037449334786,Other Mentions,migraine
1155991658351038470,Other Mentions,parkinson
1153737376637816832,Other Mentions,parkinson
1153902299703648259,Health mentions,headache
1153764662154072069,Health mentions,migraine
1153472062868135936,Health mentions,migraine
812802761448419328,Health mentions,parkinson
1147372108655321088,Figurative Mentions,migraine
1153983547830689792,Figurative Mentions,fever
905769631465345024,Other Mentions,parkinson
1147470996921827330,Other Mentions,migraine
811720328695189508,Other Mentions,alzheimer
1159023713481662465,Figurative Mentions,cough
1153458640025739264,Figurative Mentions,heart attack
811657652086407168,Health mentions,heart attack
1158919190058885121,Figurative Mentions,cough
1158358619051692032,Figurative Mentions,cough
1158653322406109184,Figurative Mentions,cough
1158859064480321537,Health mentions,cough
905534255878594561,Other Mentions,parkinson
1158805870152691713,Other Mentions,cough
1158871124354248706,Health mentions,cough
1147151688039428101,Health mentions,headache
1153865117651488768,Figurative Mentions,stroke
811769584650952704,Health mentions,depression
1158158945552195584,Other Mentions,stroke
1147381561123196929,Other Mentions,migraine
1153562782282813440,Figurative Mentions,fever
1153970735033044992,Figurative Mentions,migraine
1153643329873035270,Health mentions,migraine
1148207856807796736,Other Mentions,cancer
1153535032700465152,Other Mentions,heart attack
1153531402954186754,Other Mentions,heart attack
1153520832871690240,Figurative Mentions,fever
1153399784876781568,Health mentions,migraine
1147467628975468544,Figurative Mentions,headache
1153823620788920321,Other Mentions,stroke
1153464817178382336,Other Mentions,migraine
1148834421254045696,Other Mentions,cancer
811759773683216385,Other Mentions,depression
1155001031559929857,Other Mentions,fever
1153471521576370176,Figurative Mentions,headache
1153621136300625920,Health mentions,fever
1158791127136444417,Health mentions,cough
902684352206839808,Other Mentions,stroke
905520807824195584,Other Mentions,stroke
1153770841374466048,Figurative Mentions,heart attack
813165400796045312,Other Mentions,parkinson
1147172507050545153,Health mentions,migraine
1147479963874013184,Other Mentions,headache
1148244964733644801,Figurative Mentions,heart attack
1154078943432990720,Other Mentions,alzheimer
1153627978653413376,Figurative Mentions,fever
1153975295675969536,Health mentions,migraine
1153147092271017987,Health mentions,fever
902666003972186113,Other Mentions,alzheimer
1153731646862036999,Figurative Mentions,depression
1154800318070382593,Other Mentions,parkinson
1157134961968930816,Other Mentions,parkinson
1147087503230492673,Health mentions,migraine
1153232822238420992,Health mentions,migraine
1148275600559353856,Other Mentions,heart attack
1154027289794863104,Health mentions,migraine
1153813957968220162,Figurative Mentions,fever
1153891742887792641,Health mentions,fever
1154828502161592322,Other Mentions,alzheimer
1158864089852063745,Figurative Mentions,cough
1154017043076866049,Figurative Mentions,headache
1157054731707195392,Figurative Mentions,cough
1148313951698132993,Figurative Mentions,heart attack
1154079514495868928,Figurative Mentions,alzheimer
1155175616146268165,Other Mentions,parkinson
1153893276614844422,Other Mentions,alzheimer
813178380430573568,Health mentions,stroke
812633358664466432,Other Mentions,parkinson
1154105186618503168,Figurative Mentions,depression
1153768057355063296,Health mentions,migraine
813220730892496896,Other Mentions,stroke
1154061886108778502,Health mentions,stroke
902691092398788608,Health mentions,depression
1153847840868851712,Other Mentions,alzheimer
1158218434338934786,Health mentions,alzheimer
1158744584861683712,Other Mentions,alzheimer
811705972854927360,Other Mentions,cancer
813230255582355456,Health mentions,stroke
1153130397234073606,Health mentions,headache
1154094758391943169,Other Mentions,alzheimer
1153518420203192320,Figurative Mentions,headache
1147196589091500032,Figurative Mentions,migraine
1153080339859947520,Other Mentions,fever
1153822159510241281,Health mentions,headache
1159010954023264257,Other Mentions,cough
813171279289352193,Figurative Mentions,stroke
1153869469581811713,Health mentions,headache
1157138703413727232,Figurative Mentions,cough
1154392870310338561,Other Mentions,parkinson
811761171753627648,Other Mentions,depression
1153704999878135808,Health mentions,fever
1153466893933535232,Other Mentions,alzheimer
813184381388890112,Other Mentions,stroke
1153730208710742016,Health mentions,migraine
811701315885789185,Other Mentions,cancer
1154113639185625088,Health mentions,depression
1148240573179912192,Other Mentions,stroke
811648573804777472,Figurative Mentions,heart attack
1153471051784790016,Other Mentions,migraine
902685100994949120,Figurative Mentions,heart attack
1153844704833703937,Health mentions,depression
1154847648978837504,Other Mentions,alzheimer
813191891160338432,Other Mentions,stroke
1154078554360934400,Health mentions,headache
1147450745039593472,Health mentions,migraine
1154027180495638528,Health mentions,migraine
902724060123095040,Other Mentions,parkinson
1153752748086706176,Figurative Mentions,depression
1147559549328510976,Health mentions,headache
1153971642768343040,Figurative Mentions,heart attack
1147148750864785409,Figurative Mentions,headache
1158763520105824256,Figurative Mentions,cough
1158782608110698498,Figurative Mentions,cough
1153289247476129792,Other Mentions,parkinson
1158914006356283392,Other Mentions,cough
1154756023481016320,Health mentions,fever
1154102198378385408,Health mentions,fever
1158569050869510144,Figurative Mentions,cough
1154075725374226433,Figurative Mentions,stroke
1153897419672891393,Figurative Mentions,heart attack
1147313162968023041,Other Mentions,headache
1146973254533419008,Health mentions,headache
902677918815485952,Other Mentions,heart attack
1153144618176909312,Figurative Mentions,fever
1158500402188472320,Other Mentions,cough
1153900604642623488,Figurative Mentions,fever
1147194658864414721,Health mentions,migraine
1154550395806482432,Other Mentions,parkinson
1153752917742166016,Figurative Mentions,heart attack
811776124497719297,Health mentions,depression
905543539563655170,Figurative Mentions,heart attack
1147346628963164161,Figurative Mentions,migraine
1153505624472219648,Health mentions,headache
1153090249406459908,Health mentions,migraine
902690329530388480,Health mentions,depression
1154388916683907074,Other Mentions,parkinson
905525727122120705,Figurative Mentions,heart attack
1153653125275967488,Other Mentions,cancer
1147256317687533568,Health mentions,migraine
1158899424795529217,Other Mentions,cough
1153533859440410626,Other Mentions,cancer
1148205564171882497,Health mentions,depression
811701178912428032,Other Mentions,cancer
1147227327321034752,Figurative Mentions,migraine
1153637172249092096,Other Mentions,cancer
1147518138751291393,Figurative Mentions,headache
1158965552767016960,Figurative Mentions,cough
1148308611887706112,Other Mentions,parkinson
1153665010545156097,Health mentions,headache
1153796144125759491,Other Mentions,alzheimer
1153813448821575680,Figurative Mentions,headache
1153203061407375360,Health mentions,fever
813176221311860736,Other Mentions,stroke
811704004854116353,Health mentions,cancer
1154932163386793989,Other Mentions,heart attack
1148269532454240256,Other Mentions,parkinson
905543106115903488,Other Mentions,alzheimer
813196790296145920,Other Mentions,stroke
905775052016287745,Other Mentions,parkinson
811700916915056640,Other Mentions,cancer
1154051427481710592,Figurative Mentions,cancer
1157131960877277185,Health mentions,cough
1153529370876751872,Other Mentions,stroke
1153702358259503109,Health mentions,depression
902667953837047809,Other Mentions,alzheimer
1153670640777355265,Other Mentions,migraine
1153546830988402688,Figurative Mentions,stroke
1153651223444283392,Other Mentions,cancer
1153708917333090306,Health mentions,migraine
1147484295403114496,Health mentions,migraine
811706665506586624,Other Mentions,alzheimer
811694363134881792,Health mentions,heart attack
1153518992524554240,Health mentions,migraine
1153861668990070784,Other Mentions,fever
1153504921087565826,Health mentions,depression
1154229006574768136,Figurative Mentions,fever
1158796705980014592,Figurative Mentions,cough
1158535717544484865,Figurative Mentions,cough
1158571070720552960,Health mentions,cough
905542328844255232,Health mentions,cancer
1154081893278556160,Health mentions,migraine
905543769667366914,Other Mentions,alzheimer
811743452098625537,Other Mentions,alzheimer
1147217927617355777,Other Mentions,migraine
1153677524699762688,Figurative Mentions,heart attack
1153085839859171328,Other Mentions,migraine
1147171174507409409,Health mentions,migraine
1153688767221444611,Other Mentions,depression
813244250611712000,Health mentions,stroke
811727958809395202,Other Mentions,alzheimer
1147335064121987077,Health mentions,migraine
1158472731609960448,Other Mentions,parkinson
1158480797856337920,Figurative Mentions,cough
1158482895083855873,Health mentions,cough
1153767099669630976,Figurative Mentions,migraine
1153706682465345538,Other Mentions,fever
1158761529409507329,Health mentions,cough
1153092822997917696,Other Mentions,fever
1153468900820099077,Figurative Mentions,fever
1153888359678435329,Health mentions,alzheimer
1148880630526038016,Other Mentions,stroke
1153812542734491651,Other Mentions,depression
1148872052973199360,Figurative Mentions,depression
905536099484913666,Other Mentions,depression
1148225102112350208,Health mentions,cancer
902691300817879040,Other Mentions,stroke
1147312093848379392,Figurative Mentions,migraine
811770724394422276,Health mentions,depression
1153703489333104640,Other Mentions,alzheimer
902687562044547072,Health mentions,alzheimer
1148280093250392064,Other Mentions,parkinson
1153484955705577474,Other Mentions,depression
1147349475616145409,Health mentions,migraine
1153461591393722369,Health mentions,migraine
1153787156306882560,Other Mentions,stroke
1153496286584348672,Figurative Mentions,heart attack
1153846345972756480,Health mentions,headache
1158516743242952704,Other Mentions,cough
1158704418109435904,Other Mentions,alzheimer
1154090223611129857,Other Mentions,cancer
1154110737511587840,Health mentions,migraine
812645290217967616,Other Mentions,parkinson
1153820648365416449,Other Mentions,cancer
1153763899642208257,Figurative Mentions,headache
1153116631549300737,Other Mentions,parkinson
1158572118545784832,Other Mentions,cough
1153739946659893248,Health mentions,fever
902660972741087232,Other Mentions,stroke
1154032033469014018,Figurative Mentions,stroke
812586128457011200,Other Mentions,parkinson
1158879067799560192,Health mentions,cough
1155121225460527104,Other Mentions,parkinson
1154292835253936128,Other Mentions,parkinson
1148826640006471681,Figurative Mentions,heart attack
1153507226788794368,Other Mentions,depression
1148238622140829696,Health mentions,heart attack
813111136287657984,Health mentions,parkinson
1154023496181325824,Figurative Mentions,cancer
1153263425964957697,Other Mentions,parkinson
1153259672675266560,Other Mentions,fever
1158723874177081344,Figurative Mentions,cough
1153419222199857152,Other Mentions,depression
1153485979161956353,Health mentions,migraine
1153623956521410561,Figurative Mentions,stroke
905534882033610757,Figurative Mentions,heart attack
811678391028092928,Other Mentions,alzheimer
1153510206065795072,Figurative Mentions,depression
1154103238238593024,Figurative Mentions,heart attack
1158850501900943362,Health mentions,alzheimer
1153761684533764102,Health mentions,cancer
1148186596941946880,Health mentions,stroke
1158785883119767557,Other Mentions,parkinson
1159034615132278784,Figurative Mentions,cough
1153149226852999168,Figurative Mentions,heart attack
1153850012545236993,Health mentions,fever
1154039877526159362,Figurative Mentions,stroke
1157129032644739073,Figurative Mentions,cough
1153273520186634240,Health mentions,alzheimer
1153772004593590273,Other Mentions,alzheimer
1157426399738810368,Other Mentions,cough
1153773162024394753,Figurative Mentions,heart attack
1153646342566232064,Health mentions,headache
1153408534098432000,Other Mentions,fever
1153244114206543873,Figurative Mentions,stroke
1147198279274442752,Figurative Mentions,headache
811779136868020224,Health mentions,depression
813177126568558592,Other Mentions,parkinson
1148226863732367360,Other Mentions,depression
902676339488169984,Figurative Mentions,stroke
1153707863094779905,Health mentions,depression
1153780733858762752,Figurative Mentions,fever
1158815151455260672,Other Mentions,cough
905556369939587072,Other Mentions,cancer
1158911129990643712,Other Mentions,parkinson
1148309592926904321,Figurative Mentions,heart attack
1153609161663496192,Other Mentions,cancer
1153108474441732103,Other Mentions,cancer
1153720645727006720,Figurative Mentions,migraine
1158761211875528705,Other Mentions,parkinson
1156965728085524480,Other Mentions,parkinson
811660774682796034,Figurative Mentions,heart attack
1154096929313361920,Other Mentions,parkinson
1154098121141608448,Other Mentions,parkinson
1154622442792456192,Figurative Mentions,fever
1153127231960625153,Health mentions,migraine
1153231273206243328,Figurative Mentions,fever
1153863665382113280,Health mentions,headache
1153595131393728512,Health mentions,depression
1153559678938492929,Figurative Mentions,headache
811707871763333120,Other Mentions,cancer
811775789884547072,Other Mentions,depression
1158878320605270016,Figurative Mentions,cough
1153269413736538113,Health mentions,depression
903025271816814592,Other Mentions,depression
1153288923696836610,Other Mentions,stroke
1153900586393321472,Health mentions,headache
811707916004823041,Other Mentions,cancer
1153791153684094976,Health mentions,migraine
813161747720839168,Health mentions,stroke
1147557683903549440,Health mentions,migraine
1158765725345112065,Other Mentions,cough
1153740092068040708,Other Mentions,stroke
1158529281963655169,Health mentions,cough
1153839315648012288,Health mentions,stroke
1147310214896672768,Figurative Mentions,migraine
1158209529223495680,Figurative Mentions,cough
1153282952484155393,Other Mentions,cancer
1153636626628845569,Other Mentions,alzheimer
1158740771182391297,Figurative Mentions,cough
1148841801677180929,Figurative Mentions,stroke
1147232233310314497,Other Mentions,fever
902721612449026048,Other Mentions,cancer
1148232692758040578,Other Mentions,heart attack
1154098341334016000,Health mentions,migraine
1153720459499716608,Health mentions,migraine
1154021389810241536,Figurative Mentions,stroke
1153104824331886593,Health mentions,headache
1154050185598607360,Figurative Mentions,stroke
1153902637839896577,Health mentions,migraine
1153875485635547137,Health mentions,depression
1147295809769299968,Health mentions,headache
1153110999198818312,Figurative Mentions,depression
1153897450475683840,Health mentions,cancer
812572479910801408,Other Mentions,parkinson
1154071828794527745,Figurative Mentions,depression
811766385961529344,Other Mentions,depression
1153867969690083328,Figurative Mentions,migraine
1148756458236010496,Figurative Mentions,depression
1153413550787969030,Figurative Mentions,headache
1158302786867671042,Figurative Mentions,fever
1147485048171565056,Health mentions,headache
905606318173544448,Other Mentions,parkinson
1153716878658953216,Figurative Mentions,fever
1157427283516448769,Figurative Mentions,heart attack
1148291869488455680,Other Mentions,parkinson
1153215504330321920,Health mentions,migraine
1154802060409180160,Other Mentions,parkinson
1153804046978830337,Figurative Mentions,depression
1153088160114585600,Other Mentions,cancer
1154009619682988033,Figurative Mentions,alzheimer
812826658872823808,Other Mentions,parkinson
811706561752088576,Other Mentions,cancer
1154078801736929281,Other Mentions,parkinson
1154087410336223237,Other Mentions,parkinson
811658230501900289,Figurative Mentions,heart attack
1154104004336640000,Health mentions,cancer
1154039664749117440,Other Mentions,depression
1154050859098988544,Other Mentions,cancer
1147275832521625605,Figurative Mentions,migraine
1154999620679827456,Figurative Mentions,heart attack
1158739525998391296,Figurative Mentions,cough
1157035272204238848,Figurative Mentions,cough
1153658941278216194,Figurative Mentions,headache
1157064674313027589,Other Mentions,alzheimer
905481978216054785,Other Mentions,alzheimer
813176338400026624,Other Mentions,stroke
1147210153499987968,Figurative Mentions,headache
905557941809549312,Other Mentions,cancer
1158602675153489920,Other Mentions,cough
1155175185173090304,Health mentions,alzheimer
1153508081470341120,Figurative Mentions,cancer
1153757218514321410,Figurative Mentions,migraine
1158494980312305664,Health mentions,cough
902688241198956546,Other Mentions,depression
1153266975298248705,Health mentions,headache
1153823269763465217,Figurative Mentions,headache
905558959616131072,Other Mentions,cancer
1153780285433102337,Figurative Mentions,headache
1157032648516296705,Figurative Mentions,cough
1154026222155812864,Health mentions,parkinson
1156896069374140417,Other Mentions,cancer
813220293183467521,Other Mentions,parkinson
905529971531243520,Health mentions,heart attack
1157420970812104704,Other Mentions,cough
1158735783374794752,Other Mentions,parkinson
1158640127058612224,Other Mentions,cough
813197775575912453,Health mentions,stroke
1153509470829457408,Health mentions,migraine
1153123906577817600,Health mentions,headache
1153629109806927872,Other Mentions,migraine
1158893151261790209,Other Mentions,parkinson
1158507974584950785,Figurative Mentions,cough
1154056141963321344,Figurative Mentions,fever
1153977613678870528,Figurative Mentions,stroke
1153240450255351812,Health mentions,fever
813163389832851456,Other Mentions,stroke
1158907799197376513,Figurative Mentions,cough
1148754414972227585,Figurative Mentions,heart attack
1158520631819829249,Health mentions,cough
1148842730874949632,Other Mentions,stroke
1159037320563052544,Health mentions,cough
1153086959289397250,Health mentions,depression
1153749453267976192,Figurative Mentions,migraine
902668762830254081,Other Mentions,alzheimer
1154013717920718848,Figurative Mentions,stroke
1153430500201160704,Other Mentions,alzheimer
1154202412405542912,Health mentions,fever
1153424352194506758,Figurative Mentions,depression
1153762615241388032,Other Mentions,cancer
1154028745331826689,Health mentions,headache
1153786831957180417,Health mentions,migraine
1153406760520159234,Figurative Mentions,headache
813159938801463296,Other Mentions,parkinson
1157056769652383745,Figurative Mentions,cough
1147338345703530496,Health mentions,migraine
812962606910730240,Other Mentions,parkinson
1158513485510299648,Figurative Mentions,cough
1153092482915172352,Other Mentions,cancer
1153660869383000064,Figurative Mentions,fever
1158731805236879360,Figurative Mentions,cough
905829492790198273,Health mentions,parkinson
1158156013712883712,Figurative Mentions,cough
1158793389812396034,Other Mentions,cough
1147264985187442688,Health mentions,headache
1153965884752269313,Other Mentions,parkinson
1153628142533304322,Health mentions,migraine
1153608777024696322,Figurative Mentions,heart attack
811770884486733824,Health mentions,alzheimer
1153688131381661702,Figurative Mentions,stroke
1153471115882303489,Figurative Mentions,heart attack
1158866446501498880,Figurative Mentions,fever
1153542510825938944,Other Mentions,migraine
1153988418545836033,Health mentions,headache
1153815585827934209,Health mentions,headache
1153869277063200768,Figurative Mentions,fever
1153486208829276160,Other Mentions,migraine
1153750749270171648,Figurative Mentions,headache
1153692951156932608,Other Mentions,headache
1147426008380796928,Figurative Mentions,headache
1147236275864293376,Health mentions,migraine
1153829053117259779,Figurative Mentions,migraine
1153403694911840256,Health mentions,migraine
902686464940679170,Other Mentions,stroke
1154063137722839045,Other Mentions,stroke
1148205441249419265,Other Mentions,depression
902721056183648256,Other Mentions,cancer
1158569988292304897,Other Mentions,cough
1155115897020997633,Other Mentions,alzheimer
1153669522345402369,Other Mentions,alzheimer
1148248282981965824,Health mentions,cancer
1153691252040192000,Health mentions,parkinson
1157146272597336064,Other Mentions,cancer
1154001791006232576,Health mentions,alzheimer
1154032128025194501,Health mentions,fever
1153105997357047808,Health mentions,fever
1153539779847319552,Figurative Mentions,heart attack
1153872580987752458,Figurative Mentions,alzheimer
1153979521571254272,Health mentions,fever
905543803683123205,Other Mentions,depression
903019062502051844,Figurative Mentions,parkinson
811764474940129288,Other Mentions,depression
813239495227228161,Other Mentions,stroke
1153778878898483200,Health mentions,fever
902691299924606977,Figurative Mentions,heart attack
1154072560604200960,Other Mentions,fever
1153540304839925760,Health mentions,migraine
1158987396584808448,Other Mentions,parkinson
1153608947665985536,Other Mentions,parkinson
1153454988628307969,Other Mentions,alzheimer
1154092896938844160,Health mentions,fever
811780462893010944,Health mentions,depression
1158536394538725381,Health mentions,cough
1158900231301242885,Other Mentions,alzheimer
903024605874360320,Figurative Mentions,stroke
1153457208702701568,Other Mentions,migraine
1153402361987174401,Figurative Mentions,heart attack
811702240788574208,Other Mentions,cancer
1153846154548801542,Other Mentions,stroke
1153794635870789633,Health mentions,headache
1153541973762027520,Health mentions,fever
1147268277862879237,Health mentions,headache
1153489612121288704,Other Mentions,migraine
1158221644948750338,Other Mentions,parkinson
1153515828740087809,Health mentions,cancer
1153602884422053890,Other Mentions,stroke
1153797665441771524,Health mentions,migraine
1153149023253147648,Health mentions,headache
1158763837660762112,Figurative Mentions,cough
1153692029253238784,Health mentions,headache
1153824877494714368,Health mentions,migraine
1148386738336931841,Health mentions,heart attack
1153114490394857473,Health mentions,depression
1153487311541288961,Figurative Mentions,heart attack
1153701485361999872,Other Mentions,cancer
1153422088016822272,Figurative Mentions,depression
1148307608572497925,Other Mentions,cancer
1147390727325978624,Health mentions,headache
1153220059961200640,Other Mentions,parkinson
905486756035907584,Other Mentions,alzheimer
1153835097197387776,Health mentions,migraine
1153703470307971073,Figurative Mentions,depression
1153402433411919874,Health mentions,migraine
811704821824647169,Other Mentions,cancer
1147273769859342336,Health mentions,headache
1148838779429576704,Other Mentions,parkinson
902718408969650176,Other Mentions,cancer
1153753748122083329,Figurative Mentions,migraine
1147321797630734336,Figurative Mentions,migraine
1148206356241031169,Other Mentions,parkinson
1153248348117307392,Other Mentions,fever
811670697760190464,Figurative Mentions,heart attack
1153838576049651712,Figurative Mentions,fever
1153412147462004736,Figurative Mentions,fever
902684705987846146,Other Mentions,stroke
1153754035289231361,Health mentions,migraine
813175323701481473,Other Mentions,alzheimer
1147295198449246208,Other Mentions,headache
1147177403543896066,Other Mentions,headache
1153685130399162370,Health mentions,headache
1153412386067558401,Other Mentions,cancer
1153845250399465473,Figurative Mentions,depression
1148313347970011136,Other Mentions,parkinson
1153966690998206465,Other Mentions,headache
813101995670327296,Other Mentions,parkinson
1153696874974633985,Other Mentions,cancer
1154100336258244611,Health mentions,migraine
1158923383410757634,Other Mentions,cough
1153529828282458112,Health mentions,stroke
902722566808379395,Other Mentions,cancer
1147293057525702657,Health mentions,migraine
1158701752952033281,Figurative Mentions,cough
1153883918359306240,Health mentions,headache
1153840906539159554,Figurative Mentions,heart attack
1147450013863145472,Health mentions,migraine
1157030844042764289,Figurative Mentions,cough
1148277775180152832,Figurative Mentions,heart attack
1153275707809849350,Other Mentions,heart attack
1153643849321000961,Health mentions,alzheimer
1153790481614028805,Figurative Mentions,heart attack
1153769585608278016,Other Mentions,migraine
1154861813110099973,Health mentions,fever
1153668137130307594,Other Mentions,alzheimer
1158604226702008322,Figurative Mentions,cough
1153400975299940352,Other Mentions,stroke
811767870073937920,Other Mentions,depression
1147080422616158208,Health mentions,migraine
1147368088540553218,Other Mentions,migraine
1154366077104734209,Health mentions,stroke
813241331371954176,Other Mentions,stroke
813200413407215616,Figurative Mentions,stroke
1154039152066740224,Health mentions,depression
1153276875789103104,Figurative Mentions,heart attack
1154001729731452928,Other Mentions,fever
1158869128888893440,Other Mentions,heart attack
1153468926027816960,Health mentions,fever
1154442271464366080,Figurative Mentions,fever
1153466480710733824,Health mentions,fever
1158365802439090177,Figurative Mentions,cough
1153796445624918018,Figurative Mentions,fever
1148308393842503685,Health mentions,depression
1153472777820790785,Health mentions,headache
1148211322368286720,Other Mentions,stroke
1159026467067617280,Health mentions,cough
1153554251517292544,Other Mentions,fever
1153829968826122242,Health mentions,fever
1153789613854474240,Figurative Mentions,heart attack
1153405132396064768,Other Mentions,depression
1157092375388463104,Other Mentions,cough
1157429268923551744,Other Mentions,cough
1153699199592161280,Other Mentions,heart attack
811668540466069504,Figurative Mentions,heart attack
1148378614985121792,Health mentions,stroke
902692149078130688,Other Mentions,heart attack
1153996676916379648,Other Mentions,migraine
1148872496319488000,Figurative Mentions,parkinson
1153243287056027648,Other Mentions,migraine
1157436644527628288,Figurative Mentions,cough
1154018049315549185,Health mentions,heart attack
1153109418210484224,Health mentions,headache
1147552199163228160,Other Mentions,headache
1158596054507491328,Other Mentions,cough
811675428003819520,Health mentions,heart attack
1158551955423129601,Figurative Mentions,cough
811673000839933956,Other Mentions,alzheimer
813240754386636801,Figurative Mentions,alzheimer
1153500524446146560,Figurative Mentions,heart attack
1147269965273272320,Health mentions,headache
1157096339571978240,Other Mentions,cough
813096216972161024,Other Mentions,parkinson
1153865917668954112,Figurative Mentions,fever
1148205884889284609,Figurative Mentions,depression
1153280225804816384,Health mentions,migraine
811767077077975040,Other Mentions,depression
813210655121608704,Health mentions,stroke
1148231266879365121,Other Mentions,stroke
1153206014906265600,Figurative Mentions,fever
1153141731455451137,Figurative Mentions,fever
1153730465037082624,Health mentions,parkinson
1153742156256825345,Other Mentions,cancer
1148756973980176386,Figurative Mentions,depression
811777520714608640,Other Mentions,depression
1154098973805690880,Other Mentions,heart attack
1158724780553584642,Other Mentions,parkinson
1157110201046073344,Figurative Mentions,cough
1154036177210499074,Figurative Mentions,fever
1147124331534868480,Other Mentions,migraine
1153280411046416385,Health mentions,headache
811673337881464832,Figurative Mentions,heart attack
1158907120676495370,Other Mentions,cough
1153848087808372737,Figurative Mentions,headache
